phrase;pinyin;meaning;count;tokenization
我想要参加十一月一日的派对。;wǒ xiǎngyào cānjiā shíyīyuè yīrì de pàiduì。;I want to attend the party on November 1st.;13;我 想要 参加 十一月 一日 的 派对 。
我们最近十年经历了很多变化。;wǒmen zuìjìn shínián jīnglì le hěnduō biànhuà。;We have experienced many changes over the last decade.;13;我们 最近 十年 经历 了 很多 变化 。
最后，他们感受到了胜利的喜悦。;zuìhòu， tāmen gǎnshòu dào le shènglì de xǐyuè。;At last, they experienced the joy of victory.;13;最后 ， 他们 感受 到 了 胜利 的 喜悦 。
中国诗歌以李白的诗最为有名。;zhōngguó shīgē yǐ lǐbái de shī zuìwèi yǒumíng。;Li Bai's work is the most famous of Chinese poetry.;13;中国 诗歌 以 李白 的 诗 最为 有名 。
世界上的大学以剑桥最为有名 。;shìjiè shàng de dàxué yǐ jiànqiáo zuìwèi yǒumíng 。;Cambridge is the most famous university in the world.;13;世界 上 的 大学 以 剑桥 最为 有名   。
汤姆星期一来的，第二天返回了。;tāngmǔ xīngqīyī lái de， dìèrtiān fǎnhuí le。;Tom came on Monday and went back the day after.;13;汤姆 星期一 来 的 ， 第二天 返回 了 。
汤姆星期一来的，第二天返回了。;tāngmǔ xīngqīyī lái de， dìèrtiān fǎnhuí le。;Tom came on Monday and went back home the following day.;13;汤姆 星期一 来 的 ， 第二天 返回 了 。
汤姆星期一来的，第二天返回了。;tāngmǔ xīngqīyī lái de， dìèrtiān fǎnhuí le。;Tom came on Monday and went back home the next day.;13;汤姆 星期一 来 的 ， 第二天 返回 了 。
我想去医院做一个全面的检查。;wǒ xiǎng qù yīyuàn zuò yígè quánmiàn de jiǎnchá。;I want to go to the hospital to get a complete check-up.;13;我 想 去 医院 做 一个 全面 的 检查 。
跟我还客气什么，咱俩谁跟谁啊。;gēn wǒ hái kèqì shénme， zánliǎ shuí gēn shuí a。;Sure, anything for you! We're like family!;13;跟 我 还 客气 什么 ， 咱俩 谁 跟 谁 啊 。
饺子是年夜饭桌上必不可少的。;jiǎozi shì niányèfàn zhuōshàng bìbùkěshǎo de。;Dumplings are essential at the New Year's Eve dinner table.;13;饺子 是 年夜饭 桌上 必不可少 的 。
我整个晚上觉得又冷又不舒服。;wǒ zhěnggè wǎnshàng juéde yòu lěng yòu bù shūfú。;I felt cold and uncomfortable the entire night.;13;我 整个 晚上 觉得 又 冷 又 不 舒服 。
他的英勇行为使他赢得了尊重。;tā de yīngyǒng xíngwéi shǐ tā yíngdé le zūnzhòng。;His brave deed earned him respect.;13;他 的 英勇 行为 使 他 赢得 了 尊重 。
现在差不多是火车要到的时间。;xiànzài chàbuduō shì huǒchē yào dào de shíjiān。;It's almost time for the train to arrive.;13;现在 差不多 是 火车 要 到 的 时间 。
即使有比你漂亮的，也不会太多。;jíshǐ yǒu bǐ nǐ piàoliàng de， yě búhuì tài duō。;If there even are people more beautiful than you, there won't be many of them.;13;即使 有 比 你 漂亮 的 ， 也 不会 太 多 。
日本人和中国人有时很难分辨。;rìběn rén hé zhōngguó rén yǒushí hěnnán fēnbiàn。;It is not always easy to distinguish the Japanese from the Chinese.;13;日本 人 和 中国 人 有时 很难 分辨 。
无色的绿色意念愤怒地沉睡著。;wúsè de lǜsè yìniàn fènnù dì chénshuì zhù。;Colorless green ideas sleep furiously.;13;无色 的 绿色 意念 愤怒 地 沉睡 著 。
无色的绿色意念愤怒地沉睡著。;wúsè de lǜsè yìniàn fènnù dì chénshuì zhù。;The colorless green thought sleeps angrily.;13;无色 的 绿色 意念 愤怒 地 沉睡 著 。
有很多科学家住在这个小村里。;yǒu hěnduō kēxuéjiā zhù zài zhège xiǎo cūnlǐ。;Many scientists live in this small village.;13;有 很多 科学家 住 在 这个 小 村里 。
今年冬天我们这里雪下得不多。;jīnniándōngtiān wǒmen zhèlǐ xuěxià dé bù duō。;We have had little snow this winter.;13;今年冬天 我们 这里 雪下 得 不 多 。
你给我的资料没有多大的用处。;nǐ gěi wǒ de zīliào méiyǒu duōdà de yòngchǔ。;The information you gave me is of little use.;13;你 给 我 的 资料 没有 多大 的 用处 。
你最好不要在他们来之前开始。;nǐ zuìhǎo búyào zài tāmen lái zhīqián kāishǐ。;You had better not start until they arrive.;13;你 最好 不要 在 他们 来 之前 开始 。
一些世界上最蓝的水在火山湖。;yīxiē shìjiè shàng zuì lán de shuǐ zài huǒshānhú。;Some of the bluest water in the world is found in Crater Lake.;13;一些 世界 上 最 蓝 的 水 在 火山湖 。
他的父母为他的大学教育存钱。;tā de fùmǔ wèi tā de dàxué jiàoyù cúnqián。;His parents are saving for his college education.;13;他 的 父母 为 他 的 大学 教育 存钱 。
人们认为他是一名伟大的学者。;rénmen rènwéi tā shì yīmíng wěidà de xuézhě。;People thought him to be a great scholar.;13;人们 认为 他 是 一名 伟大 的 学者 。
我看过了, 但是没看到什么东西。;wǒ kànguò le,  dànshì méi kàndào shénme dōngxī。;I looked, but I didn't see anything.;13;我 看过 了 ,   但是 没 看到 什么 东西 。
你说甚么我也不会改变主意的。;nǐ shuō shénme wǒ yě búhuì gǎibiàn zhǔyì de。;No matter what you may say, I will not change my mind.;13;你 说 甚么 我 也 不会 改变 主意 的 。
你说甚么我也不会改变主意的。;nǐ shuō shénme wǒ yě búhuì gǎibiàn zhǔyì de。;No matter what you may say, I won't change my mind.;13;你 说 甚么 我 也 不会 改变 主意 的 。
有好的开始, 工作就完成了一半。;yǒu hǎodekāishǐ,  gōngzuò jiù wánchéng le yíbàn。;Well begun is half done.;13;有 好的开始 ,   工作 就 完成 了 一半 。
有好的开始, 工作就完成了一半。;yǒu hǎodekāishǐ,  gōngzuò jiù wánchéng le yíbàn。;Making a good start is half the battle.;13;有 好的开始 ,   工作 就 完成 了 一半 。
有好的开始, 工作就完成了一半。;yǒu hǎodekāishǐ,  gōngzuò jiù wánchéng le yíbàn。;A good start is half the work.;13;有 好的开始 ,   工作 就 完成 了 一半 。
那件意外是在甚么地方发生的？;nà jiàn yìwài shì zài shénme dìfāng fāshēng de？;Where did the accident take place?;13;那 件 意外 是 在 甚么 地方 发生 的 ？
幸运的是我的伤口消失得很快。;xìngyùn de shì wǒ de shāngkǒu xiāoshī dé hěnkuài。;Fortunately, my wound is clearing up quickly.;13;幸运 的 是 我 的 伤口 消失 得 很快 。
你花这么多的钱买了什么东西?;nǐ huā zhème duō de qián mǎi le shénme dōngxī?;What did you buy for that much money?;13;你 花 这么 多 的 钱 买 了 什么 东西 ?
对爱丁堡来说，这表示什么意思？;duì àidīngbǎo láishuō， zhè biǎoshì shénme yìsi？;What will this mean for Edinburgh?;13;对 爱丁堡 来说 ， 这 表示 什么 意思 ？
如果可以的话, 我现在就想回家。;rúguǒ kěyǐ dehuà,  wǒ xiànzài jiù xiǎng huíjiā。;If possible, I'd like to go home now.;13;如果 可以 的话 ,   我 现在 就 想 回家 。
如果可以的话, 我现在就想回家。;rúguǒ kěyǐ dehuà,  wǒ xiànzài jiù xiǎng huíjiā。;If possible, I would like to go home now.;13;如果 可以 的话 ,   我 现在 就 想 回家 。
鲨鱼对电子信号和噪音很敏感。;shāyú duì diànzi xìnhào hé zàoyīn hěn mǐngǎn。;Sharks are sensitive to electrical impulses as well as sound.;13;鲨鱼 对 电子 信号 和 噪音 很 敏感 。
他不仅喜欢音乐, 他也喜欢运动。;tā bùjǐn xǐhuān yīnyuè,  tā yě xǐhuān yùndòng。;Not only does he like music, he also likes sports.;13;他 不仅 喜欢 音乐 ,   他 也 喜欢 运动 。
非洲是一个大陆, 而格陵兰不是。;fēizhōu shì yígè dàlù,  ér gélínglán búshì。;"Africa is a continent; Greenland is not.";13;非洲 是 一个 大陆 ,   而 格陵兰 不是 。
非洲是一个大陆, 而格陵兰不是。;fēizhōu shì yígè dàlù,  ér gélínglán búshì。;Africa is a continent, but Greenland is not.;13;非洲 是 一个 大陆 ,   而 格陵兰 不是 。
非洲是一个大陆, 而格陵兰不是。;fēizhōu shì yígè dàlù,  ér gélínglán búshì。;Africa is a continent, but Greenland isn't.;13;非洲 是 一个 大陆 ,   而 格陵兰 不是 。
我有一个朋友, 他的父亲是老师。;wǒ yǒu yígè péngyǒu,  tā de fùqīn shì lǎoshī。;I have a friend whose father is a teacher.;13;我 有 一个 朋友 ,   他 的 父亲 是 老师 。
我想去换我昨天买的这件衬衫。;wǒ xiǎng qù huàn wǒ zuótiān mǎi de zhèjiàn chènshān。;I would like to exchange this shirt that I bought yesterday.;13;我 想 去 换 我 昨天 买 的 这件 衬衫 。
我想去换我昨天买的这件衬衫。;wǒ xiǎng qù huàn wǒ zuótiān mǎi de zhèjiàn chènshān。;I'd like to exchange this shirt that I bought yesterday.;13;我 想 去 换 我 昨天 买 的 这件 衬衫 。
我想去换我昨天买的这件衬衫。;wǒ xiǎng qù huàn wǒ zuótiān mǎi de zhèjiàn chènshān。;I'd like to exchange this shirt I bought yesterday.;13;我 想 去 换 我 昨天 买 的 这件 衬衫 。
我想去换我昨天买的这件衬衫。;wǒ xiǎng qù huàn wǒ zuótiān mǎi de zhèjiàn chènshān。;I want to go and change into that shirt I bought yesterday.;13;我 想 去 换 我 昨天 买 的 这件 衬衫 。
让我们继续进行议程上的项目。;ràng wǒmen jìxù jìnxíng yìchéng shàng de xiàngmù。;Let's proceed with the items on the agenda.;13;让 我们 继续 进行 议程 上 的 项目 。
他表明自己是一个理想的丈夫。;tā biǎomíng zìjǐ shì yígè lǐxiǎng de zhàngfū。;He's making it clear that he's an ideal husband.;13;他 表明 自己 是 一个 理想 的 丈夫 。
你没有任何借口缺席这次会议。;nǐ méiyǒu rènhéjièkǒu quēxí zhècì huìyì。;There is no excuse to help get you out of the meeting.;13;你 没有 任何借口 缺席 这次 会议 。
你没有任何借口缺席这次会议。;nǐ méiyǒu rènhéjièkǒu quēxí zhècì huìyì。;There is no excuse that will let you be absent from the meeting.;13;你 没有 任何借口 缺席 这次 会议 。
按下这个按钮, 窗口会自动打开。;ànxià zhège ànniǔ,  chuāngkǒu huì zìdòng dǎkāi。;If you press this button the window opens automatically.;13;按下 这个 按钮 ,   窗口 会 自动 打开 。
夏威夷是一个大众化旅游圣地。;xiàwēiyí shì yígè dàzhònghuà lǚyóu shèngdì。;Hawaii is a popular tourist resort.;13;夏威夷 是 一个 大众化 旅游 圣地 。
全世界没有一个地方没有贫穷。;quánshìjiè méiyǒu yígè dìfāng méiyǒu pínqióng。;There is nowhere in the whole world without poverty.;13;全世界 没有 一个 地方 没有 贫穷 。
交朋友很容易, 但摆脱他们很难。;jiāopéngyǒu hěn róngyì,  dàn bǎituō tāmen hěnnán。;It's easy to make friends, but hard to get rid of them.;13;交朋友 很 容易 ,   但 摆脱 他们 很难 。
你还不如立刻退出这个俱乐部。;nǐ hái bùrú lìkè tuìchū zhège jùlèbù。;You may as well withdraw from the club right away.;13;你 还 不如 立刻 退出 这个 俱乐部 。
每个人都可以找到他的另一半 。;měigè rén dōu kěyǐ zhǎodào tā de lìngyíbàn 。;Every Jack must have his Jill.;13;每个 人 都 可以 找到 他 的 另一半   。
每个人都可以找到他的另一半 。;měigè rén dōu kěyǐ zhǎodào tā de lìngyíbàn 。;Every Jack has his Jill.;13;每个 人 都 可以 找到 他 的 另一半   。
我的评论引起了小组内的争论。;wǒ de pínglùn yǐnqǐ le xiǎozǔ nèi de zhēnglùn。;My comment sparked off an argument in the group.;13;我 的 评论 引起 了 小组 内 的 争论 。
他天生具有不寻常的数学能力。;tā tiānshēng jùyǒu bù xúncháng de shùxué nénglì。;He is endowed with unusual ability in mathematics.;13;他 天生 具有 不 寻常 的 数学 能力 。
既然你在这里, 那我们就开始吧。;jìrán nǐ zài zhèlǐ,  nà wǒmen jiù kāishǐ ba。;As long as you are here, we might as well begin.;13;既然 你 在 这里 ,   那 我们 就 开始 吧 。
既然你在这里, 那我们就开始吧。;jìrán nǐ zài zhèlǐ,  nà wǒmen jiù kāishǐ ba。;Since you're here, we might as well begin.;13;既然 你 在 这里 ,   那 我们 就 开始 吧 。
既然你在这里, 那我们就开始吧。;jìrán nǐ zài zhèlǐ,  nà wǒmen jiù kāishǐ ba。;Since you are here, we might as well begin.;13;既然 你 在 这里 ,   那 我们 就 开始 吧 。
这个动词通常只用在第三人称。;zhège dòngcí tōngcháng zhǐyòng zài dìsānrénchēng。;This verb is normally used only in the third person.;13;这个 动词 通常 只用 在 第三人称 。
我已经在字典里查过这个字了。;wǒ yǐjīng zài zìdiǎn lǐchá guò zhège zì le。;I have already looked up this word in the dictionary.;13;我 已经 在 字典 里查 过 这个 字 了 。
"""好的, 好的"" 医生说。""我一定检查她。""";""" hǎo de,  hǎo de""  yīshēng shuō。"" wǒ yídìng jiǎnchá tā。""";"""Okay, okay,"" said the doctor. ""I'll definitely take a look at her.""";13;""" 好 的 ,   好 的 ""   医生 说 。 "" 我 一定 检查 她 。 """
当你从美国回来, 我已经毕业了。;dāng nǐ cóng měiguó huílái,  wǒ yǐjīng bìyè le。;When you come back from the United States, I will have already graduated.;13;当 你 从 美国 回来 ,   我 已经 毕业 了 。
当流浪汉有钱了, 就被称为游客。;dāng liúlànghàn yǒuqián le,  jiù bèi chēngwéi yóukè。;The vagabond, when rich, is called a tourist.;13;当 流浪汉 有钱 了 ,   就 被 称为 游客 。
你应该知道不要问小姐的年龄。;nǐ yīnggāi zhīdào búyào wèn xiǎojiě de niánlíng。;You should know better than to ask a lady her age.;13;你 应该 知道 不要 问 小姐 的 年龄 。
你工作得太辛苦了。放轻松一下。;nǐ gōngzuò dé tài xīnkǔ le。 fàng qīngsōng yīxià。;You are working too hard. Take it easy for a while.;13;你 工作 得 太 辛苦 了 。 放 轻松 一下 。
你的铅笔差点戳到我的眼睛了。;nǐ de qiānbǐ chàdiǎn chuō dào wǒ de yǎnjīng le。;You nearly poked me in the eye with your pencil.;13;你 的 铅笔 差点 戳 到 我 的 眼睛 了 。
